timestamp,temperature,humidity,light_intensity,co2_level,soil_moisture,air_pressure,wind_speed
2024-01-28 07:00:00,23.57,71.94,14186.0,387.0,41.79,1018.8,0.66
2024-01-28 08:00:00,24.16,72.15,16268.0,331.0,51.94,1014.4,0.2
2024-01-28 09:00:00,26.09,70.01,25293.0,355.0,53.15,1018.8,0.53
2024-01-28 10:00:00,28.13,61.91,31371.0,362.0,48.63,1015.08,2.36
2024-01-28 11:00:00,26.27,69.45,37438.0,305.0,48.28,1016.12,1.94
2024-01-28 12:00:00,27.21,65.77,37251.0,315.0,46.34,1010.4,1.6
2024-01-28 13:00:00,27.01,71.16,34178.0,377.0,44.92,1013.63,1.33
2024-01-28 14:00:00,27.41,73.41,31531.0,376.0,38.53,1008.92,1.67
2024-01-28 15:00:00,25.61,67.91,24789.0,357.0,37.23,1008.6,1.85
2024-01-28 16:00:00,24.35,71.29,23176.0,361.0,54.92,1003.05,1.68
2024-01-28 17:00:00,22.28,77.06,11409.0,403.0,52.51,1007.76,0.09
2024-01-28 18:00:00,21.62,72.88,3096.0,366.0,50.33,1007.28,1.01
2024-01-28 19:00:00,21.18,67.64,176.0,506.0,51.86,1009.71,0.15
2024-01-28 20:00:00,17.63,76.2,161.0,474.0,50.01,1003.03,0.68
2024-01-28 21:00:00,16.85,76.35,146.0,440.0,43.18,1008.89,0.61
2024-01-28 22:00:00,15.9,77.16,149.0,456.0,38.37,1010.01,0.67
2024-01-28 23:00:00,16.69,77.15,155.0,488.0,42.55,1015.35,0.67
2024-01-29 00:00:00,16.83,79.54,243.0,474.0,52.84,1010.67,0.63
2024-01-29 01:00:00,16.05,74.72,233.0,461.0,50.25,1011.83,0.99
2024-01-29 02:00:00,16.44,76.61,150.0,436.0,51.4,1015.86,1.18
2024-01-29 03:00:00,17.04,76.93,141.0,527.0,46.57,1016.68,0.48
2024-01-29 04:00:00,18.15,77.32,190.0,480.0,48.12,1018.5,0.49
2024-01-29 05:00:00,20.51,70.06,263.0,481.0,43.25,1018.19,0.35
2024-01-29 06:00:00,21.39,72.36,0.0,376.0,44.44,1019.72,0.5
2024-01-29 07:00:00,23.94,67.21,10246.0,392.0,39.64,1019.79,0.64
2024-01-29 08:00:00,23.92,71.92,18740.0,382.0,57.28,1016.33,1.16
2024-01-29 09:00:00,25.96,71.03,27472.0,364.0,48.25,1016.34,0.42
2024-01-29 10:00:00,26.37,70.73,30489.0,358.0,50.03,1014.9,2.06
2024-01-29 11:00:00,27.01,76.03,31274.0,334.0,50.1,1014.73,1.97
2024-01-29 12:00:00,27.91,75.15,34045.0,373.0,46.74,1011.63,2.13
2024-01-29 13:00:00,26.3,64.09,30670.0,347.0,44.9,1009.18,2.06
2024-01-29 14:00:00,27.1,72.76,30843.0,329.0,44.59,1011.78,1.77
2024-01-29 15:00:00,26.26,67.26,27702.0,358.0,39.55,1008.82,1.94
2024-01-29 16:00:00,26.3,74.41,19449.0,343.0,54.46,1010.42,1.24
2024-01-29 17:00:00,23.2,72.8,13604.0,407.0,50.28,1005.99,0.0
2024-01-29 18:00:00,22.76,72.13,1706.0,408.0,52.64,1007.77,0.48
2024-01-29 19:00:00,20.39,70.22,245.0,491.0,50.58,1010.19,0.56
2024-01-29 20:00:00,19.63,71.78,267.0,449.0,46.49,1005.1,0.77
2024-01-29 21:00:00,17.17,76.66,206.0,476.0,42.49,1007.78,1.47
2024-01-29 22:00:00,17.28,78.11,214.0,441.0,38.89,1014.46,0.18
2024-01-29 23:00:00,16.7,80.12,175.0,433.0,41.61,1014.54,0.3
2024-01-30 00:00:00,15.95,78.93,198.0,471.0,57.45,1011.08,0.54
2024-01-30 01:00:00,16.36,73.13,190.0,506.0,52.67,1013.97,0.67
2024-01-30 02:00:00,16.96,71.62,204.0,462.0,50.9,1013.36,0.15
2024-01-30 03:00:00,18.11,78.4,132.0,489.0,48.08,1017.3,0.51
2024-01-30 04:00:00,18.85,76.64,196.0,444.0,44.34,1016.54,0.63
2024-01-30 05:00:00,19.59,74.01,168.0,468.0,44.98,1019.67,0.08
2024-01-30 06:00:00,22.3,72.36,0.0,382.0,46.27,1015.93,1.02
2024-01-30 07:00:00,22.53,75.19,12603.0,357.0,41.06,1017.41,0.45
2024-01-30 08:00:00,24.89,72.49,19087.0,349.0,53.84,1018.95,0.73
2024-01-30 09:00:00,28.12,69.03,28995.0,340.0,56.39,1015.33,0.46
2024-01-30 10:00:00,26.77,71.01,28566.0,355.0,51.51,1015.82,1.64
2024-01-30 11:00:00,29.18,65.43,34030.0,360.0,47.24,1011.22,1.71
2024-01-30 12:00:00,28.17,65.91,38556.0,328.0,47.99,1011.35,1.5
2024-01-30 13:00:00,28.77,66.32,35787.0,346.0,42.17,1009.75,2.04
2024-01-30 14:00:00,25.84,74.3,30984.0,356.0,43.38,1014.04,2.02
2024-01-30 15:00:00,25.81,75.53,24129.0,335.0,41.84,1007.13,1.31
2024-01-30 16:00:00,23.43,75.75,21592.0,359.0,56.75,1008.71,2.05
2024-01-30 17:00:00,23.6,71.96,10856.0,392.0,49.86,1007.88,0.62
2024-01-30 18:00:00,20.84,79.07,0.0,383.0,53.14,1008.04,0.63
2024-01-30 19:00:00,18.57,76.24,53.0,467.0,46.87,1008.64,0.96
2024-01-30 20:00:00,18.37,73.7,203.0,471.0,47.98,1009.38,0.21
2024-01-30 21:00:00,17.5,76.73,241.0,462.0,49.03,1011.94,0.43
2024-01-30 22:00:00,15.0,79.31,216.0,433.0,46.93,1008.34,0.05
2024-01-30 23:00:00,17.53,72.32,234.0,481.0,42.4,1012.63,0.74
